request_frame,response_frame,client_ip,server_ip,transaction_id,unit_id,function_code,function_base,function_name,reference_num,quantity,register_signature,request_time_epoch,response_time_epoch,rtt_ms,status,is_exception,exception_code,request_bytes,response_bytes
4878,4880,PRIVATE_IP_001,PRIVATE_IP_021,91,1,3,3,Read Holding Registers,97.0,1.0,fc3:unit1:reg97:qty1:serverPRIVATE_IP_021,1781647194.5856333,1781647194.5934315,7.798194885253906,matched,False,,12,11
4884,4885,PRIVATE_IP_001,PRIVATE_IP_015,205,1,3,3,Read Holding Registers,300.0,22.0,fc3:unit1:reg300:qty22:serverPRIVATE_IP_015,1781647195.135004,1781647195.141569,6.564855575561523,matched,False,,12,53
4887,4888,PRIVATE_IP_001,PRIVATE_IP_015,206,1,3,3,Read Holding Registers,1.0,124.0,fc3:unit1:reg1:qty124:serverPRIVATE_IP_015,1781647195.1469355,1781647195.1526408,5.705356597900391,matched,False,,12,257
4889,4890,PRIVATE_IP_001,PRIVATE_IP_015,207,1,3,3,Read Holding Registers,125.0,88.0,fc3:unit1:reg125:qty88:serverPRIVATE_IP_015,1781647195.1556299,1781647195.1603446,4.714727401733398,matched,False,,12,185
4891,4892,PRIVATE_IP_001,PRIVATE_IP_015,208,1,3,3,Read Holding Registers,101.0,33.0,fc3:unit1:reg101:qty33:serverPRIVATE_IP_015,1781647195.1624706,1781647195.168192,5.721330642700195,matched,False,,12,75
4894,4895,PRIVATE_IP_001,PRIVATE_IP_019,137,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019,1781647195.466403,1781647195.4721758,5.772829055786133,matched,False,,12,209
4897,4898,PRIVATE_IP_001,PRIVATE_IP_018,142,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018,1781647195.4742439,1781647195.4791882,4.944324493408203,matched,False,,12,209
4916,4943,PRIVATE_IP_001,PRIVATE_IP_017,137,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_017,1781647195.5339518,1781647195.5412068,7.255077362060547,matched,False,,12,209
4919,4928,PRIVATE_IP_001,PRIVATE_IP_025,137,1,4,4,Read Input Registers,0.0,30.0,fc4:unit1:reg0:qty30:serverPRIVATE_IP_025,1781647195.5339994,1781647195.5360847,2.0852088928222656,matched,False,,12,69
4921,4945,PRIVATE_IP_001,PRIVATE_IP_020,137,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020,1781647195.5340745,1781647195.5425417,8.46719741821289,matched,False,,12,209
4930,4953,PRIVATE_IP_001,PRIVATE_IP_021,92,1,3,3,Read Holding Registers,94.0,75.0,fc3:unit1:reg94:qty75:serverPRIVATE_IP_021,1781647195.5366347,1781647195.546711,10.076284408569336,matched,False,,12,159
4955,4956,PRIVATE_IP_001,PRIVATE_IP_021,181,1,3,3,Read Holding Registers,0.0,86.0,fc3:unit1:reg0:qty86:serverPRIVATE_IP_021,1781647195.566449,1781647195.572825,6.376028060913086,matched,False,,12,181
4958,4959,PRIVATE_IP_001,PRIVATE_IP_021,182,1,3,3,Read Holding Registers,94.0,86.0,fc3:unit1:reg94:qty86:serverPRIVATE_IP_021,1781647195.5784788,1781647195.5845983,6.119489669799805,matched,False,,12,181
4961,4962,PRIVATE_IP_001,PRIVATE_IP_015,209,1,3,3,Read Holding Registers,300.0,22.0,fc3:unit1:reg300:qty22:serverPRIVATE_IP_015,1781647196.1353567,1781647196.1403222,4.965543746948242,matched,False,,12,53
4964,4965,PRIVATE_IP_001,PRIVATE_IP_015,210,1,3,3,Read Holding Registers,1.0,124.0,fc3:unit1:reg1:qty124:serverPRIVATE_IP_015,1781647196.1465557,1781647196.1516209,5.065202713012695,matched,False,,12,257
4966,4967,PRIVATE_IP_001,PRIVATE_IP_015,211,1,3,3,Read Holding Registers,125.0,88.0,fc3:unit1:reg125:qty88:serverPRIVATE_IP_015,1781647196.15493,1781647196.1594841,4.554033279418945,matched,False,,12,185
4968,4969,PRIVATE_IP_001,PRIVATE_IP_015,212,1,3,3,Read Holding Registers,101.0,33.0,fc3:unit1:reg101:qty33:serverPRIVATE_IP_015,1781647196.1618257,1781647196.166246,4.420280456542969,matched,False,,12,75
4973,4974,PRIVATE_IP_001,PRIVATE_IP_019,138,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019,1781647196.465402,1781647196.470149,4.747152328491211,matched,False,,12,209
4976,4977,PRIVATE_IP_001,PRIVATE_IP_018,143,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018,1781647196.4769063,1781647196.482205,5.298614501953125,matched,False,,12,209
5003,5025,PRIVATE_IP_001,PRIVATE_IP_017,138,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_017,1781647196.5419455,1781647196.5468063,4.860877990722656,matched,False,,12,209
5004,5011,PRIVATE_IP_001,PRIVATE_IP_025,138,1,4,4,Read Input Registers,0.0,30.0,fc4:unit1:reg0:qty30:serverPRIVATE_IP_025,1781647196.5420244,1781647196.5441167,2.0923614501953125,matched,False,,12,69
5005,5029,PRIVATE_IP_001,PRIVATE_IP_020,138,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020,1781647196.5420718,1781647196.5476248,5.553007125854492,matched,False,,12,209
5022,5059,PRIVATE_IP_001,PRIVATE_IP_012,210,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_012,1781647196.546379,1781647196.5689595,22.580385208129883,matched,False,,12,53
5031,5044,PRIVATE_IP_001,PRIVATE_IP_009,210,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_009,1781647196.5476842,1781647196.5616279,13.943672180175781,matched,False,,12,53
5032,5046,PRIVATE_IP_001,PRIVATE_IP_014,210,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_014,1781647196.5477524,1781647196.5629735,15.221118927001953,matched,False,,12,53
5034,5057,PRIVATE_IP_001,PRIVATE_IP_013,210,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_013,1781647196.5478272,1781647196.568125,20.297765731811523,matched,False,,12,53
5038,5039,PRIVATE_IP_001,PRIVATE_IP_019,210,1,3,3,Read Holding Registers,0.0,76.0,fc3:unit1:reg0:qty76:serverPRIVATE_IP_019,1781647196.55324,1781647196.5589669,5.726814270019531,matched,False,,12,161
5041,5054,PRIVATE_IP_001,PRIVATE_IP_018,194,1,3,3,Read Holding Registers,53.0,1.0,fc3:unit1:reg53:qty1:serverPRIVATE_IP_018,1781647196.5593915,1781647196.5653741,5.982637405395508,matched,False,,12,11
5042,5050,PRIVATE_IP_001,PRIVATE_IP_017,194,1,3,3,Read Holding Registers,24.0,1.0,fc3:unit1:reg24:qty1:serverPRIVATE_IP_017,1781647196.559448,1781647196.5634773,4.029273986816406,matched,False,,12,11
5043,5066,PRIVATE_IP_001,PRIVATE_IP_016,194,1,3,3,Read Holding Registers,1.0,1.0,fc3:unit1:reg1:qty1:serverPRIVATE_IP_016,1781647196.5594883,1781647196.574243,14.754772186279297,matched,True,2.0,12,9
5052,5061,PRIVATE_IP_001,PRIVATE_IP_015,131,1,3,3,Read Holding Registers,1.0,1.0,fc3:unit1:reg1:qty1:serverPRIVATE_IP_015,1781647196.5636845,1781647196.5711327,7.4481964111328125,matched,False,,12,11
5053,5063,PRIVATE_IP_001,PRIVATE_IP_021,93,1,3,3,Read Holding Registers,0.0,75.0,fc3:unit1:reg0:qty75:serverPRIVATE_IP_021,1781647196.564163,1781647196.5724044,8.241415023803711,matched,False,,12,159
5056,5069,PRIVATE_IP_001,PRIVATE_IP_021,183,1,3,3,Read Holding Registers,0.0,86.0,fc3:unit1:reg0:qty86:serverPRIVATE_IP_021,1781647196.5670624,1781647196.5782094,11.147022247314453,matched,False,,12,181
5065,5071,PRIVATE_IP_001,PRIVATE_IP_015,132,1,3,3,Read Holding Registers,215.0,1.0,fc3:unit1:reg215:qty1:serverPRIVATE_IP_015,1781647196.5737433,1781647196.5789964,5.253076553344727,matched,False,,12,11
5068,5073,PRIVATE_IP_001,PRIVATE_IP_021,94,1,3,3,Read Holding Registers,3.0,1.0,fc3:unit1:reg3:qty1:serverPRIVATE_IP_021,1781647196.5752273,1781647196.582156,6.928682327270508,matched,False,,12,11
5072,5076,PRIVATE_IP_001,PRIVATE_IP_021,184,1,3,3,Read Holding Registers,94.0,86.0,fc3:unit1:reg94:qty86:serverPRIVATE_IP_021,1781647196.5803428,1781647196.5906818,10.339021682739258,matched,False,,12,181
5074,5077,PRIVATE_IP_001,PRIVATE_IP_021,95,1,3,3,Read Holding Registers,97.0,1.0,fc3:unit1:reg97:qty1:serverPRIVATE_IP_021,1781647196.585007,1781647196.5943515,9.34457778930664,matched,False,,12,11
5081,5082,PRIVATE_IP_001,PRIVATE_IP_015,213,1,3,3,Read Holding Registers,300.0,22.0,fc3:unit1:reg300:qty22:serverPRIVATE_IP_015,1781647197.1366332,1781647197.1403403,3.7071704864501953,matched,False,,12,53
5084,5085,PRIVATE_IP_001,PRIVATE_IP_015,214,1,3,3,Read Holding Registers,1.0,124.0,fc3:unit1:reg1:qty124:serverPRIVATE_IP_015,1781647197.1459365,1781647197.1498315,3.8950443267822266,matched,False,,12,257
5086,5087,PRIVATE_IP_001,PRIVATE_IP_015,215,1,3,3,Read Holding Registers,125.0,88.0,fc3:unit1:reg125:qty88:serverPRIVATE_IP_015,1781647197.1536534,1781647197.1594422,5.7888031005859375,matched,False,,12,185
5088,5089,PRIVATE_IP_001,PRIVATE_IP_015,216,1,3,3,Read Holding Registers,101.0,33.0,fc3:unit1:reg101:qty33:serverPRIVATE_IP_015,1781647197.1619525,1781647197.1663725,4.420042037963867,matched,False,,12,75
5092,5093,PRIVATE_IP_001,PRIVATE_IP_019,139,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019,1781647197.4657142,1781647197.4712842,5.569934844970703,matched,False,,12,209
5095,5096,PRIVATE_IP_001,PRIVATE_IP_018,144,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018,1781647197.4800017,1781647197.4841783,4.176616668701172,matched,False,,12,209
5122,5146,PRIVATE_IP_001,PRIVATE_IP_017,139,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_017,1781647197.540967,1781647197.5478027,6.835699081420898,matched,False,,12,209
5123,5130,PRIVATE_IP_001,PRIVATE_IP_025,139,1,4,4,Read Input Registers,0.0,30.0,fc4:unit1:reg0:qty30:serverPRIVATE_IP_025,1781647197.5410676,1781647197.5430691,2.001523971557617,matched,False,,12,69
5124,5142,PRIVATE_IP_001,PRIVATE_IP_020,139,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020,1781647197.541125,1781647197.546754,5.628824234008789,matched,False,,12,209
5137,5150,PRIVATE_IP_001,PRIVATE_IP_021,96,1,3,3,Read Holding Registers,94.0,75.0,fc3:unit1:reg94:qty75:serverPRIVATE_IP_021,1781647197.5436583,1781647197.550591,6.932735443115234,matched,False,,12,159
5152,5154,PRIVATE_IP_001,PRIVATE_IP_021,185,1,3,3,Read Holding Registers,0.0,86.0,fc3:unit1:reg0:qty86:serverPRIVATE_IP_021,1781647197.5683749,1781647197.5765834,8.208513259887695,matched,False,,12,181
5156,5157,PRIVATE_IP_001,PRIVATE_IP_021,186,1,3,3,Read Holding Registers,94.0,86.0,fc3:unit1:reg94:qty86:serverPRIVATE_IP_021,1781647197.5785134,1781647197.5845108,5.997419357299805,matched,False,,12,181
5159,5160,PRIVATE_IP_001,PRIVATE_IP_015,217,1,3,3,Read Holding Registers,300.0,22.0,fc3:unit1:reg300:qty22:serverPRIVATE_IP_015,1781647198.1369905,1781647198.1413095,4.318952560424805,matched,False,,12,53
5162,5163,PRIVATE_IP_001,PRIVATE_IP_015,218,1,3,3,Read Holding Registers,1.0,124.0,fc3:unit1:reg1:qty124:serverPRIVATE_IP_015,1781647198.1466923,1781647198.1528063,6.114006042480469,matched,False,,12,257
5164,5165,PRIVATE_IP_001,PRIVATE_IP_015,219,1,3,3,Read Holding Registers,125.0,88.0,fc3:unit1:reg125:qty88:serverPRIVATE_IP_015,1781647198.1579354,1781647198.1653118,7.376432418823242,matched,False,,12,185
5166,5167,PRIVATE_IP_001,PRIVATE_IP_015,220,1,3,3,Read Holding Registers,101.0,33.0,fc3:unit1:reg101:qty33:serverPRIVATE_IP_015,1781647198.1688192,1781647198.174259,5.43975830078125,matched,False,,12,75
5170,5171,PRIVATE_IP_001,PRIVATE_IP_019,140,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019,1781647198.4670799,1781647198.4721425,5.062580108642578,matched,False,,12,209
5173,5174,PRIVATE_IP_001,PRIVATE_IP_018,145,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_018,1781647198.478171,1781647198.4832711,5.100011825561523,matched,False,,12,209
5194,5215,PRIVATE_IP_001,PRIVATE_IP_017,140,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_017,1781647198.5304728,1781647198.5350208,4.548072814941406,matched,False,,12,209
5195,5203,PRIVATE_IP_001,PRIVATE_IP_025,140,1,4,4,Read Input Registers,0.0,30.0,fc4:unit1:reg0:qty30:serverPRIVATE_IP_025,1781647198.5305445,1781647198.532263,1.7185211181640625,matched,False,,12,69
5196,5219,PRIVATE_IP_001,PRIVATE_IP_020,140,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_020,1781647198.5305936,1781647198.5368345,6.2408447265625,matched,False,,12,209
5227,5246,PRIVATE_IP_001,PRIVATE_IP_012,211,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_012,1781647198.546768,1781647198.566538,19.770145416259766,matched,False,,12,53
5228,5257,PRIVATE_IP_001,PRIVATE_IP_009,211,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_009,1781647198.54794,1781647198.567395,19.4549560546875,matched,False,,12,53
5229,5248,PRIVATE_IP_001,PRIVATE_IP_014,211,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_014,1781647198.5479858,1781647198.566692,18.706321716308594,matched,False,,12,53
5230,5250,PRIVATE_IP_001,PRIVATE_IP_013,211,1,3,3,Read Holding Registers,0.0,22.0,fc3:unit1:reg0:qty22:serverPRIVATE_IP_013,1781647198.5480366,1781647198.5667691,18.732547760009766,matched,False,,12,53
5235,5236,PRIVATE_IP_001,PRIVATE_IP_019,211,1,3,3,Read Holding Registers,0.0,76.0,fc3:unit1:reg0:qty76:serverPRIVATE_IP_019,1781647198.5537715,1781647198.5576034,3.8318634033203125,matched,False,,12,161
5238,5241,PRIVATE_IP_001,PRIVATE_IP_018,195,1,3,3,Read Holding Registers,53.0,1.0,fc3:unit1:reg53:qty1:serverPRIVATE_IP_018,1781647198.5598576,1781647198.562609,2.7513504028320312,matched,False,,12,11
5239,5252,PRIVATE_IP_001,PRIVATE_IP_017,195,1,3,3,Read Holding Registers,24.0,1.0,fc3:unit1:reg24:qty1:serverPRIVATE_IP_017,1781647198.559906,1781647198.566908,7.0018768310546875,matched,False,,12,11
5240,5267,PRIVATE_IP_001,PRIVATE_IP_016,195,1,3,3,Read Holding Registers,1.0,1.0,fc3:unit1:reg1:qty1:serverPRIVATE_IP_016,1781647198.5599468,1781647198.5776553,17.708539962768555,matched,True,2.0,12,9
5243,5255,PRIVATE_IP_001,PRIVATE_IP_015,133,1,3,3,Read Holding Registers,1.0,1.0,fc3:unit1:reg1:qty1:serverPRIVATE_IP_015,1781647198.5632448,1781647198.5669847,3.7398338317871094,matched,False,,12,11
5244,5259,PRIVATE_IP_001,PRIVATE_IP_021,97,1,3,3,Read Holding Registers,0.0,75.0,fc3:unit1:reg0:qty75:serverPRIVATE_IP_021,1781647198.5633008,1781647198.5686827,5.38182258605957,matched,False,,12,159
5254,5263,PRIVATE_IP_001,PRIVATE_IP_021,187,1,3,3,Read Holding Registers,0.0,86.0,fc3:unit1:reg0:qty86:serverPRIVATE_IP_021,1781647198.5669594,1781647198.5725052,5.545854568481445,matched,False,,12,181
5261,5265,PRIVATE_IP_001,PRIVATE_IP_015,134,1,3,3,Read Holding Registers,215.0,1.0,fc3:unit1:reg215:qty1:serverPRIVATE_IP_015,1781647198.5706346,1781647198.5739303,3.2956600189208984,matched,False,,12,11
5262,5266,PRIVATE_IP_001,PRIVATE_IP_021,98,1,3,3,Read Holding Registers,3.0,1.0,fc3:unit1:reg3:qty1:serverPRIVATE_IP_021,1781647198.5712223,1781647198.5765326,5.310297012329102,matched,False,,12,11
5269,5272,PRIVATE_IP_001,PRIVATE_IP_021,188,1,3,3,Read Holding Registers,94.0,86.0,fc3:unit1:reg94:qty86:serverPRIVATE_IP_021,1781647198.5813892,1781647198.5895047,8.115530014038086,matched,False,,12,181
5270,5271,PRIVATE_IP_001,PRIVATE_IP_021,99,1,3,3,Read Holding Registers,97.0,1.0,fc3:unit1:reg97:qty1:serverPRIVATE_IP_021,1781647198.5814483,1781647198.587613,6.164789199829102,matched,False,,12,11
5276,5277,PRIVATE_IP_001,PRIVATE_IP_015,221,1,3,3,Read Holding Registers,300.0,22.0,fc3:unit1:reg300:qty22:serverPRIVATE_IP_015,1781647199.1379342,1781647199.142087,4.152774810791016,matched,False,,12,53
5279,5280,PRIVATE_IP_001,PRIVATE_IP_015,222,1,3,3,Read Holding Registers,1.0,124.0,fc3:unit1:reg1:qty124:serverPRIVATE_IP_015,1781647199.1492329,1781647199.1544185,5.185604095458984,matched,False,,12,257
5281,5282,PRIVATE_IP_001,PRIVATE_IP_015,223,1,3,3,Read Holding Registers,125.0,88.0,fc3:unit1:reg125:qty88:serverPRIVATE_IP_015,1781647199.1561778,1781647199.1613955,5.217790603637695,matched,False,,12,185
5283,5284,PRIVATE_IP_001,PRIVATE_IP_015,224,1,3,3,Read Holding Registers,101.0,33.0,fc3:unit1:reg101:qty33:serverPRIVATE_IP_015,1781647199.1630933,1781647199.1681592,5.06591796875,matched,False,,12,75
5286,5287,PRIVATE_IP_001,PRIVATE_IP_019,141,1,3,3,Read Holding Registers,0.0,100.0,fc3:unit1:reg0:qty100:serverPRIVATE_IP_019,1781647199.466628,1781647199.4721575,5.5294036865234375,matched,False,,12,209
