frame_index,adu_index,time_epoch,time_s,src_ip,dst_ip,src_port,dst_port,tcp_flags,tcp_seq,tcp_ack,direction,client_ip,server_ip,client_port,server_port,transaction_id,unit_id,function_code,function_base,function_name,is_exception,exception_code,exception_name,start_addr,quantity,byte_count,write_value,tcp_payload_bytes,adu_bytes,pdu_hex,parse_note,register_signature
46205,1,1780088150.1129532,414.36515045166016,PRIVATE_IP_001,PRIVATE_IP_019,59746,502,PA,1024052596,3253448358,Query,PRIVATE_IP_001,PRIVATE_IP_019,59746,502,246,1,3,3,Read Holding Registers,False,,,0.0,76.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_019|U1|FC3|addr=0|qty=76
46206,1,1780088150.1130192,414.36521649360657,PRIVATE_IP_001,PRIVATE_IP_016,34020,502,PA,1278069411,557858499,Query,PRIVATE_IP_001,PRIVATE_IP_016,34020,502,212,1,3,3,Read Holding Registers,False,,,1.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_016|U1|FC3|addr=1|qty=1
46207,1,1780088150.113075,414.3652722835541,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,PA,3244933876,1281825448,Query,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,252,1,3,3,Read Holding Registers,False,,,94.0,75.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|addr=94|qty=75
46210,1,1780088150.115723,414.3679201602936,PRIVATE_IP_001,PRIVATE_IP_012,58538,502,PA,1828321305,9923759,Query,PRIVATE_IP_001,PRIVATE_IP_012,58538,502,205,1,3,3,Read Holding Registers,False,,,0.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_012|U1|FC3|addr=0|qty=22
46211,1,1780088150.117145,414.3693423271179,PRIVATE_IP_018,PRIVATE_IP_001,502,38980,PA,1313023742,1198450663,Response,PRIVATE_IP_001,PRIVATE_IP_018,38980,502,244,1,3,3,Read Holding Registers,False,,,,,2.0,,11,11,REDACTED_PAYLOAD,ok,PRIVATE_IP_018|U1|FC3|no_addr
46213,1,1780088150.1172822,414.3694794178009,PRIVATE_IP_017,PRIVATE_IP_001,502,57952,PA,1651348148,3481322294,Response,PRIVATE_IP_001,PRIVATE_IP_017,57952,502,244,1,3,3,Read Holding Registers,False,,,,,2.0,,11,11,REDACTED_PAYLOAD,ok,PRIVATE_IP_017|U1|FC3|no_addr
46215,1,1780088150.1173584,414.3695557117462,PRIVATE_IP_019,PRIVATE_IP_001,502,59746,PA,3253448358,1024052608,Response,PRIVATE_IP_001,PRIVATE_IP_019,59746,502,246,1,3,3,Read Holding Registers,False,,,,,152.0,,161,161,REDACTED_PAYLOAD,ok,PRIVATE_IP_019|U1|FC3|no_addr
46219,1,1780088150.1187632,414.3709604740143,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,PA,1281825448,3244933888,Response,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,252,1,3,3,Read Holding Registers,False,,,,,150.0,,159,159,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|no_addr
46221,1,1780088150.1232824,414.37547969818115,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,PA,1250299554,4223044131,Query,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,235,1,4,4,Read Input Registers,False,,,0.0,30.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_025|U1|FC4|addr=0|qty=30
46222,1,1780088150.123532,414.3757293224335,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098368151,655996926,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,153,1,3,3,Read Holding Registers,False,,,301.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=301|qty=22
46223,1,1780088150.1257815,414.3779788017273,PRIVATE_IP_025,PRIVATE_IP_001,502,36268,PA,4223044131,1250299566,Response,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,235,1,4,4,Read Input Registers,False,,,,,60.0,,69,69,REDACTED_PAYLOAD,ok,PRIVATE_IP_025|U1|FC4|no_addr
46225,1,1780088150.127166,414.37936329841614,PRIVATE_IP_016,PRIVATE_IP_001,502,34020,PA,557858499,1278069423,Response,PRIVATE_IP_001,PRIVATE_IP_016,34020,502,212,1,131,3,Exception of Read Holding Registers,True,2.0,Illegal Data Address,,,,,9,9,REDACTED_PAYLOAD,exception,PRIVATE_IP_016|U1|FC3|no_addr
46227,1,1780088150.127298,414.37949538230896,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655996926,2098368163,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,153,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
46229,1,1780088150.130934,414.38313126564026,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098368163,655996979,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,154,1,3,3,Read Holding Registers,False,,,2.0,123.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=2|qty=123
46230,1,1780088150.135888,414.3880853652954,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655996979,2098368175,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,154,1,3,3,Read Holding Registers,False,,,,,246.0,,255,255,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
46231,1,1780088150.1386385,414.3908357620239,PRIVATE_IP_012,PRIVATE_IP_001,502,58538,PA,9923759,1828321317,Response,PRIVATE_IP_001,PRIVATE_IP_012,58538,502,205,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_012|U1|FC3|no_addr
46233,1,1780088150.140486,414.3926832675934,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098368175,655997234,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,155,1,3,3,Read Holding Registers,False,,,125.0,88.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=125|qty=88
46234,1,1780088150.1447878,414.3969850540161,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655997234,2098368187,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,155,1,3,3,Read Holding Registers,False,,,,,176.0,,185,185,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
46245,1,1780088150.9269109,415.1791081428528,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,PA,1689235182,3476899165,Query,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,235,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_020|U1|FC3|addr=0|qty=100
46246,1,1780088150.9319346,415.18413186073303,PRIVATE_IP_020,PRIVATE_IP_001,502,44326,PA,3476899165,1689235194,Response,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,235,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_020|U1|FC3|no_addr
46248,1,1780088150.9401941,415.19239139556885,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,PA,2444401524,109858872,Query,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,235,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_018|U1|FC3|addr=0|qty=100
46249,1,1780088150.9402914,415.1924886703491,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,PA,917167817,659798039,Query,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,235,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_019|U1|FC3|addr=0|qty=100
46250,1,1780088150.9450889,415.1972861289978,PRIVATE_IP_018,PRIVATE_IP_001,502,38884,PA,109858872,2444401536,Response,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,235,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_018|U1|FC3|no_addr
46252,1,1780088150.9468052,415.19900250434875,PRIVATE_IP_019,PRIVATE_IP_001,502,59748,PA,659798039,917167829,Response,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,235,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_019|U1|FC3|no_addr
46256,1,1780088151.0531409,415.30533814430237,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,PA,2556267928,138365896,Query,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,235,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_017|U1|FC3|addr=0|qty=100
46257,1,1780088151.0582342,415.3104314804077,PRIVATE_IP_017,PRIVATE_IP_001,502,57898,PA,138365896,2556267940,Response,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,235,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_017|U1|FC3|no_addr
46313,1,1780088151.1262574,415.3784546852112,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,PA,3339729477,2113729978,Query,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,131,1,3,3,Read Holding Registers,False,,,1.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=1|qty=1
46314,1,1780088151.126342,415.37853932380676,PRIVATE_IP_001,PRIVATE_IP_022,53918,502,PA,3061732202,6021137,Query,PRIVATE_IP_001,PRIVATE_IP_022,53918,502,118,1,3,3,Read Holding Registers,False,,,0.0,36.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_022|U1|FC3|addr=0|qty=36
46315,1,1780088151.1263928,415.3785901069641,PRIVATE_IP_001,PRIVATE_IP_014,39332,502,PA,2299195977,12485379,Query,PRIVATE_IP_001,PRIVATE_IP_014,39332,502,118,1,3,3,Read Holding Registers,False,,,0.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_014|U1|FC3|addr=0|qty=22
46316,1,1780088151.1264513,415.378648519516,PRIVATE_IP_001,PRIVATE_IP_009,36786,502,PA,1132984953,15263274,Query,PRIVATE_IP_001,PRIVATE_IP_009,36786,502,118,1,3,3,Read Holding Registers,False,,,0.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_009|U1|FC3|addr=0|qty=22
46317,1,1780088151.1264958,415.3786931037903,PRIVATE_IP_001,PRIVATE_IP_013,55738,502,PA,23870137,12885519,Query,PRIVATE_IP_001,PRIVATE_IP_013,55738,502,118,1,3,3,Read Holding Registers,False,,,0.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_013|U1|FC3|addr=0|qty=22
46318,1,1780088151.1265397,415.37873697280884,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,PA,3244933888,1281825607,Query,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,253,1,3,3,Read Holding Registers,False,,,0.0,75.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|addr=0|qty=75
46319,1,1780088151.1265943,415.37879157066345,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,PA,1250299566,4223044200,Query,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,236,1,4,4,Read Input Registers,False,,,0.0,30.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_025|U1|FC4|addr=0|qty=30
46320,1,1780088151.126649,415.37884616851807,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098368187,655997419,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,156,1,3,3,Read Holding Registers,False,,,301.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=301|qty=22
46324,1,1780088151.1288314,415.38102865219116,PRIVATE_IP_022,PRIVATE_IP_001,502,53918,PA,6021137,3061732214,Response,PRIVATE_IP_001,PRIVATE_IP_022,53918,502,118,1,3,3,Read Holding Registers,False,,,,,72.0,,81,81,REDACTED_PAYLOAD,ok,PRIVATE_IP_022|U1|FC3|no_addr
46326,1,1780088151.128966,415.38116335868835,PRIVATE_IP_025,PRIVATE_IP_001,502,36268,PA,4223044200,1250299578,Response,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,236,1,4,4,Read Input Registers,False,,,,,60.0,,69,69,REDACTED_PAYLOAD,ok,PRIVATE_IP_025|U1|FC4|no_addr
46328,1,1780088151.1323035,415.3845007419586,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655997419,2098368199,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,156,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
46330,1,1780088151.1335323,415.3857295513153,PRIVATE_IP_015,PRIVATE_IP_001,502,59144,PA,2113729978,3339729489,Response,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,131,1,3,3,Read Holding Registers,False,,,,,2.0,,11,11,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
46332,1,1780088151.133681,415.38587832450867,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,PA,1281825607,3244933900,Response,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,253,1,3,3,Read Holding Registers,False,,,,,150.0,,159,159,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|no_addr
46334,1,1780088151.1353168,415.3875141143799,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098368199,655997472,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,157,1,3,3,Read Holding Registers,False,,,2.0,123.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=2|qty=123
46335,1,1780088151.1362643,415.38846158981323,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,PA,3339729489,2113729989,Query,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,132,1,3,3,Read Holding Registers,False,,,215.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=215|qty=1
46336,1,1780088151.1363072,415.38850450515747,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,PA,3244933900,1281825766,Query,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,254,1,3,3,Read Holding Registers,False,,,3.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|addr=3|qty=1
46337,1,1780088151.1398926,415.39208984375,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655997472,2098368211,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,157,1,3,3,Read Holding Registers,False,,,,,246.0,,255,255,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
46338,1,1780088151.1435423,415.3957395553589,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,PA,1281825766,3244933912,Response,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,254,1,3,3,Read Holding Registers,False,,,,,2.0,,11,11,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|no_addr
46339,1,1780088151.1453583,415.3975555896759,PRIVATE_IP_015,PRIVATE_IP_001,502,59144,PA,2113729989,3339729501,Response,PRIVATE_IP_001,PRIVATE_IP_015,59144,502,132,1,3,3,Read Holding Registers,False,,,,,2.0,,11,11,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
46340,1,1780088151.145454,415.3976511955261,PRIVATE_IP_014,PRIVATE_IP_001,502,39332,PA,12485379,2299195989,Response,PRIVATE_IP_001,PRIVATE_IP_014,39332,502,118,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_014|U1|FC3|no_addr
46342,1,1780088151.1459174,415.3981146812439,PRIVATE_IP_009,PRIVATE_IP_001,502,36786,PA,15263274,1132984965,Response,PRIVATE_IP_001,PRIVATE_IP_009,36786,502,118,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_009|U1|FC3|no_addr
46344,1,1780088151.147378,415.3995752334595,PRIVATE_IP_013,PRIVATE_IP_001,502,55738,PA,12885519,23870149,Response,PRIVATE_IP_001,PRIVATE_IP_013,55738,502,118,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_013|U1|FC3|no_addr
46346,1,1780088151.1483095,415.400506734848,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098368211,655997727,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,158,1,3,3,Read Holding Registers,False,,,125.0,88.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=125|qty=88
46347,1,1780088151.1529415,415.4051387310028,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,PA,3244933912,1281825777,Query,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,255,1,3,3,Read Holding Registers,False,,,97.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|addr=97|qty=1
46348,1,1780088151.1533399,415.4055371284485,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655997727,2098368223,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,158,1,3,3,Read Holding Registers,False,,,,,176.0,,185,185,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
46349,1,1780088151.1598613,415.41205859184265,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,PA,1281825777,3244933924,Response,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,255,1,3,3,Read Holding Registers,False,,,,,2.0,,11,11,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|no_addr
46362,1,1780088151.92834,416.1805372238159,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,PA,1689235194,3476899374,Query,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,236,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_020|U1|FC3|addr=0|qty=100
46363,1,1780088151.9329524,416.1851496696472,PRIVATE_IP_020,PRIVATE_IP_001,502,44326,PA,3476899374,1689235206,Response,PRIVATE_IP_001,PRIVATE_IP_020,44326,502,236,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_020|U1|FC3|no_addr
46365,1,1780088151.9422498,416.19444704055786,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,PA,2444401536,109859081,Query,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,236,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_018|U1|FC3|addr=0|qty=100
46366,1,1780088151.942386,416.1945831775665,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,PA,917167829,659798248,Query,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,236,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_019|U1|FC3|addr=0|qty=100
46367,1,1780088151.947159,416.19935631752014,PRIVATE_IP_018,PRIVATE_IP_001,502,38884,PA,109859081,2444401548,Response,PRIVATE_IP_001,PRIVATE_IP_018,38884,502,236,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_018|U1|FC3|no_addr
46369,1,1780088151.9474227,416.1996200084686,PRIVATE_IP_019,PRIVATE_IP_001,502,59748,PA,659798248,917167841,Response,PRIVATE_IP_001,PRIVATE_IP_019,59748,502,236,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_019|U1|FC3|no_addr
46373,1,1780088152.051441,416.3036382198334,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,PA,2556267940,138366105,Query,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,236,1,3,3,Read Holding Registers,False,,,0.0,100.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_017|U1|FC3|addr=0|qty=100
46374,1,1780088152.0552132,416.3074104785919,PRIVATE_IP_017,PRIVATE_IP_001,502,57898,PA,138366105,2556267952,Response,PRIVATE_IP_001,PRIVATE_IP_017,57898,502,236,1,3,3,Read Holding Registers,False,,,,,200.0,,209,209,REDACTED_PAYLOAD,ok,PRIVATE_IP_017|U1|FC3|no_addr
46425,1,1780088152.111314,416.36351132392883,PRIVATE_IP_001,PRIVATE_IP_018,38980,502,PA,1198450663,1313023753,Query,PRIVATE_IP_001,PRIVATE_IP_018,38980,502,245,1,3,3,Read Holding Registers,False,,,53.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_018|U1|FC3|addr=53|qty=1
46427,1,1780088152.1113563,416.36355352401733,PRIVATE_IP_001,PRIVATE_IP_017,57952,502,PA,3481322294,1651348159,Query,PRIVATE_IP_001,PRIVATE_IP_017,57952,502,245,1,3,3,Read Holding Registers,False,,,24.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_017|U1|FC3|addr=24|qty=1
46428,1,1780088152.1113906,416.3635878562927,PRIVATE_IP_001,PRIVATE_IP_019,59746,502,PA,1024052608,3253448519,Query,PRIVATE_IP_001,PRIVATE_IP_019,59746,502,247,1,3,3,Read Holding Registers,False,,,0.0,76.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_019|U1|FC3|addr=0|qty=76
46429,1,1780088152.1114357,416.3636329174042,PRIVATE_IP_001,PRIVATE_IP_016,34020,502,PA,1278069423,557858508,Query,PRIVATE_IP_001,PRIVATE_IP_016,34020,502,213,1,3,3,Read Holding Registers,False,,,1.0,1.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_016|U1|FC3|addr=1|qty=1
46430,1,1780088152.1114707,416.3636679649353,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,PA,3244933924,1281825788,Query,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,0,1,3,3,Read Holding Registers,False,,,94.0,75.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|addr=94|qty=75
46436,1,1780088152.1154637,416.3676609992981,PRIVATE_IP_018,PRIVATE_IP_001,502,38980,PA,1313023753,1198450675,Response,PRIVATE_IP_001,PRIVATE_IP_018,38980,502,245,1,3,3,Read Holding Registers,False,,,,,2.0,,11,11,REDACTED_PAYLOAD,ok,PRIVATE_IP_018|U1|FC3|no_addr
46438,1,1780088152.115545,416.36774230003357,PRIVATE_IP_017,PRIVATE_IP_001,502,57952,PA,1651348159,3481322306,Response,PRIVATE_IP_001,PRIVATE_IP_017,57952,502,245,1,3,3,Read Holding Registers,False,,,,,2.0,,11,11,REDACTED_PAYLOAD,ok,PRIVATE_IP_017|U1|FC3|no_addr
46440,1,1780088152.1158648,416.36806201934814,PRIVATE_IP_001,PRIVATE_IP_012,58538,502,PA,1828321317,9923812,Query,PRIVATE_IP_001,PRIVATE_IP_012,58538,502,206,1,3,3,Read Holding Registers,False,,,0.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_012|U1|FC3|addr=0|qty=22
46441,1,1780088152.1160553,416.36825251579285,PRIVATE_IP_019,PRIVATE_IP_001,502,59746,PA,3253448519,1024052620,Response,PRIVATE_IP_001,PRIVATE_IP_019,59746,502,247,1,3,3,Read Holding Registers,False,,,,,152.0,,161,161,REDACTED_PAYLOAD,ok,PRIVATE_IP_019|U1|FC3|no_addr
46444,1,1780088152.1176832,416.36988043785095,PRIVATE_IP_021,PRIVATE_IP_001,502,43314,PA,1281825788,3244933936,Response,PRIVATE_IP_001,PRIVATE_IP_021,43314,502,0,1,3,3,Read Holding Registers,False,,,,,150.0,,159,159,REDACTED_PAYLOAD,ok,PRIVATE_IP_021|U1|FC3|no_addr
46446,1,1780088152.1204906,416.3726878166199,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,PA,1250299578,4223044269,Query,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,237,1,4,4,Read Input Registers,False,,,0.0,30.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_025|U1|FC4|addr=0|qty=30
46447,1,1780088152.1205373,416.3727345466614,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098368223,655997912,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,159,1,3,3,Read Holding Registers,False,,,301.0,22.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=301|qty=22
46448,1,1780088152.122603,416.3748002052307,PRIVATE_IP_025,PRIVATE_IP_001,502,36268,PA,4223044269,1250299590,Response,PRIVATE_IP_001,PRIVATE_IP_025,36268,502,237,1,4,4,Read Input Registers,False,,,,,60.0,,69,69,REDACTED_PAYLOAD,ok,PRIVATE_IP_025|U1|FC4|no_addr
46450,1,1780088152.1255796,416.3777768611908,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655997912,2098368235,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,159,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
46452,1,1780088152.126242,416.37843918800354,PRIVATE_IP_016,PRIVATE_IP_001,502,34020,PA,557858508,1278069435,Response,PRIVATE_IP_001,PRIVATE_IP_016,34020,502,213,1,131,3,Exception of Read Holding Registers,True,2.0,Illegal Data Address,,,,,9,9,REDACTED_PAYLOAD,exception,PRIVATE_IP_016|U1|FC3|no_addr
46454,1,1780088152.1302433,416.3824405670166,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098368235,655997965,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,160,1,3,3,Read Holding Registers,False,,,2.0,123.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=2|qty=123
46455,1,1780088152.134158,416.38635516166687,PRIVATE_IP_012,PRIVATE_IP_001,502,58538,PA,9923812,1828321329,Response,PRIVATE_IP_001,PRIVATE_IP_012,58538,502,206,1,3,3,Read Holding Registers,False,,,,,44.0,,53,53,REDACTED_PAYLOAD,ok,PRIVATE_IP_012|U1|FC3|no_addr
46457,1,1780088152.1347396,416.3869369029999,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655997965,2098368247,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,160,1,3,3,Read Holding Registers,False,,,,,246.0,,255,255,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
46458,1,1780088152.1400714,416.3922686576843,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,PA,2098368247,655998220,Query,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,161,1,3,3,Read Holding Registers,False,,,125.0,88.0,,,12,12,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|addr=125|qty=88
46459,1,1780088152.1456618,416.3978590965271,PRIVATE_IP_015,PRIVATE_IP_001,502,59014,PA,655998220,2098368259,Response,PRIVATE_IP_001,PRIVATE_IP_015,59014,502,161,1,3,3,Read Holding Registers,False,,,,,176.0,,185,185,REDACTED_PAYLOAD,ok,PRIVATE_IP_015|U1|FC3|no_addr
